TIMESTAMP;HRV
2009-03-04 11:22:02.261;630.86
2009-03-04 11:22:02.892;626.95
2009-03-04 11:22:03.519;630.86
2009-03-04 11:22:04.149;624.02
2009-03-04 11:22:04.773;618.16
2009-03-04 11:22:05.392;614.26
2009-03-04 11:22:06.006;612.30
2009-03-04 11:22:06.618;609.38
2009-03-04 11:22:07.228;613.28
2009-03-04 11:22:07.841;612.30
2009-03-04 11:22:08.453;614.26
2009-03-04 11:22:09.067;617.19
2009-03-04 11:22:09.685;619.14
2009-03-04 11:22:10.304;611.33
2009-03-04 11:22:10.915;520.51
2009-03-04 11:22:11.436;727.54
2009-03-04 11:22:12.163;610.35
2009-03-04 11:22:12.773;615.23
2009-03-04 11:22:13.389;623.05
2009-03-04 11:22:14.012;625.98
2009-03-04 11:22:14.638;626.95
2009-03-04 11:22:15.265;641.60
2009-03-04 11:22:15.906;667.97
2009-03-04 11:22:16.574;687.50
2009-03-04 11:22:17.262;700.20
2009-03-04 11:22:17.962;722.66
2009-03-04 11:22:18.685;729.49
2009-03-04 11:22:19.414;707.03
2009-03-04 11:22:20.121;691.41
2009-03-04 11:22:20.812;695.31
2009-03-04 11:22:21.508;688.48
2009-03-04 11:22:22.196;662.11
2009-03-04 11:22:22.858;650.39
2009-03-04 11:22:23.509;648.44
2009-03-04 11:22:24.157;647.46
2009-03-04 11:22:24.805;644.53
2009-03-04 11:22:25.449;651.37
2009-03-04 11:22:26.101;654.30
2009-03-04 11:22:26.755;656.25
2009-03-04 11:22:27.411;666.99
2009-03-04 11:22:28.078;663.09
2009-03-04 11:22:28.741;658.20
2009-03-04 11:22:29.399;663.09
2009-03-04 11:22:30.062;662.11
2009-03-04 11:22:30.725;650.39
2009-03-04 11:22:31.375;663.09
2009-03-04 11:22:32.038;671.88
2009-03-04 11:22:32.710;664.06
2009-03-04 11:22:33.374;678.71
2009-03-04 11:22:34.053;696.29
2009-03-04 11:22:34.749;689.45
2009-03-04 11:22:35.438;704.10
2009-03-04 11:22:36.143;722.66
2009-03-04 11:22:36.865;702.15
2009-03-04 11:22:37.567;711.91
2009-03-04 11:22:38.279;696.29
2009-03-04 11:22:38.976;672.85
2009-03-04 11:22:39.648;672.85
2009-03-04 11:22:40.321;688.48
2009-03-04 11:22:41.010;690.43
2009-03-04 11:22:41.700;690.43
2009-03-04 11:22:42.391;699.22
2009-03-04 11:22:43.090;689.45
2009-03-04 11:22:43.779;687.50
2009-03-04 11:22:44.467;700.20
2009-03-04 11:22:45.167;716.80
2009-03-04 11:22:45.884;749.02
2009-03-04 11:22:46.633;765.63
2009-03-04 11:22:47.398;750.98
2009-03-04 11:22:48.149;750.98
2009-03-04 11:22:48.900;736.33
2009-03-04 11:22:49.637;708.98
2009-03-04 11:22:50.346;725.59
2009-03-04 11:22:51.071;734.38
2009-03-04 11:22:51.806;726.56
2009-03-04 11:22:52.532;749.02
2009-03-04 11:22:53.281;745.12
2009-03-04 11:22:54.026;742.19
2009-03-04 11:22:54.769;743.16
2009-03-04 11:22:55.512;722.66
2009-03-04 11:22:56.234;719.73
2009-03-04 11:22:56.954;698.24
2009-03-04 11:22:57.652;688.48
2009-03-04 11:22:58.341;687.50
2009-03-04 11:22:59.028;682.62
2009-03-04 11:22:59.711;677.73
2009-03-04 11:23:00.389;693.36
2009-03-04 11:23:01.082;701.17
2009-03-04 11:23:01.783;712.89
2009-03-04 11:23:02.496;715.82
2009-03-04 11:23:03.212;690.43
2009-03-04 11:23:03.902;689.45
2009-03-04 11:23:04.592;697.27
2009-03-04 11:23:05.289;690.43
2009-03-04 11:23:05.979;693.36
2009-03-04 11:23:06.673;697.27
2009-03-04 11:23:07.370;687.50
2009-03-04 11:23:08.058;668.95
2009-03-04 11:23:08.727;673.83
2009-03-04 11:23:09.400;672.85
2009-03-04 11:23:10.073;670.90
2009-03-04 11:23:10.744;666.02
2009-03-04 11:23:11.410;653.32
2009-03-04 11:23:12.063;646.48
2009-03-04 11:23:12.710;639.65
2009-03-04 11:23:13.350;653.32
2009-03-04 11:23:14.003;658.20
2009-03-04 11:23:14.661;649.41
2009-03-04 11:23:15.311;646.48
2009-03-04 11:23:15.957;648.44
2009-03-04 11:23:16.605;642.58
2009-03-04 11:23:17.248;645.51
2009-03-04 11:23:17.894;645.51
2009-03-04 11:23:18.539;643.55
2009-03-04 11:23:19.183;649.41
2009-03-04 11:23:19.832;642.58
2009-03-04 11:23:20.475;657.23
2009-03-04 11:23:21.132;668.95
2009-03-04 11:23:21.801;669.92
2009-03-04 11:23:22.471;647.46
2009-03-04 11:23:23.118;627.93
2009-03-04 11:23:23.746;622.07
2009-03-04 11:23:24.368;617.19
2009-03-04 11:23:24.985;622.07
2009-03-04 11:23:25.607;618.16
2009-03-04 11:23:26.226;624.02
2009-03-04 11:23:26.850;629.88
2009-03-04 11:23:27.479;637.70
2009-03-04 11:23:28.117;646.48
2009-03-04 11:23:28.764;666.02
2009-03-04 11:23:29.430;687.50
2009-03-04 11:23:30.117;694.34
2009-03-04 11:23:30.812;710.94
2009-03-04 11:23:31.522;708.01
2009-03-04 11:23:32.230;710.94
2009-03-04 11:23:32.941;712.89
2009-03-04 11:23:33.654;679.69
2009-03-04 11:23:34.334;682.62
2009-03-04 11:23:35.017;683.59
2009-03-04 11:23:35.700;681.64
2009-03-04 11:23:36.382;677.73
2009-03-04 11:23:37.060;694.34
2009-03-04 11:23:37.754;715.82
2009-03-04 11:23:38.470;723.63
2009-03-04 11:23:39.193;715.82
2009-03-04 11:23:39.909;725.59
2009-03-04 11:23:40.635;722.66
2009-03-04 11:23:41.357;712.89
2009-03-04 11:23:42.070;703.13
2009-03-04 11:23:42.773;699.22
2009-03-04 11:23:43.473;683.59
2009-03-04 11:23:44.156;687.50
2009-03-04 11:23:44.844;686.52
2009-03-04 11:23:45.530;698.24
2009-03-04 11:23:46.229;700.20
2009-03-04 11:23:46.929;704.10
2009-03-04 11:23:47.633;712.89
2009-03-04 11:23:48.346;694.34
2009-03-04 11:23:49.040;707.03
2009-03-04 11:23:49.747;705.08
2009-03-04 11:23:50.452;705.08
2009-03-04 11:23:51.157;711.91
2009-03-04 11:23:51.869;714.84
2009-03-04 11:23:52.584;703.13
2009-03-04 11:23:53.287;718.75
2009-03-04 11:23:54.006;743.16
2009-03-04 11:23:54.749;733.40
2009-03-04 11:23:55.482;725.59
2009-03-04 11:23:56.208;716.80
2009-03-04 11:23:56.925;705.08
2009-03-04 11:23:57.630;696.29
2009-03-04 11:23:58.326;692.38
2009-03-04 11:23:59.019;692.38
2009-03-04 11:23:59.711;698.24
2009-03-04 11:24:00.409;711.91
2009-03-04 11:24:01.121;740.23
2009-03-04 11:24:01.861;740.23
2009-03-04 11:24:02.602;728.52
2009-03-04 11:24:03.330;739.26
2009-03-04 11:24:04.069;737.30
2009-03-04 11:24:04.807;715.82
2009-03-04 11:24:05.522;705.08
2009-03-04 11:24:06.228;689.45
2009-03-04 11:24:06.917;686.52
2009-03-04 11:24:07.604;686.52
2009-03-04 11:24:08.290;695.31
2009-03-04 11:24:08.985;681.64
2009-03-04 11:24:09.667;702.15
2009-03-04 11:24:10.369;749.02
2009-03-04 11:24:11.118;765.63
2009-03-04 11:24:11.884;768.55
2009-03-04 11:24:12.652;732.42
2009-03-04 11:24:13.385;714.84
2009-03-04 11:24:14.100;689.45
2009-03-04 11:24:14.789;660.16
2009-03-04 11:24:15.449;642.58
2009-03-04 11:24:16.092;635.74
2009-03-04 11:24:16.728;640.63
2009-03-04 11:24:17.368;664.06
2009-03-04 11:24:18.032;684.57
2009-03-04 11:24:18.717;675.78
2009-03-04 11:24:19.393;679.69
2009-03-04 11:24:20.072;684.57
2009-03-04 11:24:20.757;684.57
2009-03-04 11:24:21.441;659.18
2009-03-04 11:24:22.101;674.80
2009-03-04 11:24:22.775;678.71
2009-03-04 11:24:23.454;676.76
2009-03-04 11:24:24.131;676.76
2009-03-04 11:24:24.808;679.69
2009-03-04 11:24:25.487;691.41
2009-03-04 11:24:26.179;697.27
2009-03-04 11:24:26.876;684.57
2009-03-04 11:24:27.561;698.24
2009-03-04 11:24:28.259;677.73
2009-03-04 11:24:28.937;654.30
2009-03-04 11:24:29.591;651.37
2009-03-04 11:24:30.242;661.13
2009-03-04 11:24:30.903;649.41
2009-03-04 11:24:31.553;654.30
2009-03-04 11:24:32.207;649.41
2009-03-04 11:24:32.856;647.46
2009-03-04 11:24:33.504;656.25
2009-03-04 11:24:34.160;665.04
2009-03-04 11:24:34.825;683.59
2009-03-04 11:24:35.509;674.80
2009-03-04 11:24:36.184;677.73
2009-03-04 11:24:36.861;686.52
2009-03-04 11:24:37.548;679.69
2009-03-04 11:24:38.228;661.13
2009-03-04 11:24:38.889;654.30
2009-03-04 11:24:39.543;648.44
2009-03-04 11:24:40.191;649.41
2009-03-04 11:24:40.841;638.67
2009-03-04 11:24:41.479;642.58
2009-03-04 11:24:42.122;638.67
2009-03-04 11:24:42.761;642.58
2009-03-04 11:24:43.403;635.74
2009-03-04 11:24:44.039;638.67
2009-03-04 11:24:44.678;654.30
2009-03-04 11:24:45.332;650.39
2009-03-04 11:24:45.982;645.51
2009-03-04 11:24:46.628;662.11
2009-03-04 11:24:47.290;660.16
2009-03-04 11:24:47.950;666.02
2009-03-04 11:24:48.616;670.90
2009-03-04 11:24:49.287;670.90
2009-03-04 11:24:49.958;658.20
2009-03-04 11:24:50.616;653.32
2009-03-04 11:24:51.270;648.44
2009-03-04 11:24:51.918;637.70
2009-03-04 11:24:52.556;634.77
2009-03-04 11:24:53.190;631.84
2009-03-04 11:24:53.822;646.48
2009-03-04 11:24:54.469;649.41
2009-03-04 11:24:55.118;664.06
2009-03-04 11:24:55.782;672.85
2009-03-04 11:24:56.455;675.78
2009-03-04 11:24:57.131;686.52
2009-03-04 11:24:57.817;700.20
2009-03-04 11:24:58.518;695.31
2009-03-04 11:24:59.213;687.50
2009-03-04 11:24:59.900;708.01
2009-03-04 11:25:00.608;706.05
2009-03-04 11:25:01.314;691.41
2009-03-04 11:25:02.006;711.91
2009-03-04 11:25:02.718;717.77
2009-03-04 11:25:03.436;694.34
2009-03-04 11:25:04.130;707.03
2009-03-04 11:25:04.837;699.22
2009-03-04 11:25:05.536;691.41
2009-03-04 11:25:06.228;685.55
2009-03-04 11:25:06.913;684.57
2009-03-04 11:25:07.598;681.64
2009-03-04 11:25:08.279;660.16
2009-03-04 11:25:08.939;659.18
2009-03-04 11:25:09.599;646.48
2009-03-04 11:25:10.245;647.46
2009-03-04 11:25:10.893;655.27
2009-03-04 11:25:11.548;650.39
2009-03-04 11:25:12.198;646.48
2009-03-04 11:25:12.845;655.27
2009-03-04 11:25:13.500;652.34
2009-03-04 11:25:14.152;658.20
2009-03-04 11:25:14.811;668.95
2009-03-04 11:25:15.479;679.69
2009-03-04 11:25:16.159;693.36
2009-03-04 11:25:16.853;695.31
2009-03-04 11:25:17.548;692.38
2009-03-04 11:25:18.240;681.64
2009-03-04 11:25:18.922;659.18
2009-03-04 11:25:19.581;656.25
2009-03-04 11:25:20.237;657.23
2009-03-04 11:25:20.895;653.32
2009-03-04 11:25:21.548;660.16
2009-03-04 11:25:22.208;651.37
2009-03-04 11:25:22.859;644.53
2009-03-04 11:25:23.504;645.51
2009-03-04 11:25:24.149;648.44
2009-03-04 11:25:24.798;645.51
2009-03-04 11:25:25.443;668.95
2009-03-04 11:25:26.112;687.50
2009-03-04 11:25:26.800;687.50
2009-03-04 11:25:27.487;666.99
2009-03-04 11:25:28.154;669.92
2009-03-04 11:25:28.824;670.90
2009-03-04 11:25:29.495;654.30
2009-03-04 11:25:30.149;642.58
2009-03-04 11:25:30.792;647.46
2009-03-04 11:25:31.439;747.07
2009-03-04 11:25:32.187;826.17
2009-03-04 11:25:33.013;795.90
2009-03-04 11:25:33.809;781.25
2009-03-04 11:25:34.590;724.61
2009-03-04 11:25:35.314;724.61
2009-03-04 11:25:36.039;724.61
2009-03-04 11:25:36.764;684.57
2009-03-04 11:25:37.448;651.37
2009-03-04 11:25:38.100;644.53
2009-03-04 11:25:38.744;646.48
2009-03-04 11:25:39.391;657.23
2009-03-04 11:25:40.048;700.20
2009-03-04 11:25:40.748;744.14
2009-03-04 11:25:41.492;734.38
2009-03-04 11:25:42.227;765.63
2009-03-04 11:25:42.992;766.60
2009-03-04 11:25:43.759;746.09
2009-03-04 11:25:44.505;745.12
2009-03-04 11:25:45.250;745.12
2009-03-04 11:25:45.995;712.89
2009-03-04 11:25:46.708;707.03
2009-03-04 11:25:47.415;706.05
2009-03-04 11:25:48.121;687.50
2009-03-04 11:25:48.809;672.85
2009-03-04 11:25:49.481;657.23
2009-03-04 11:25:50.139;658.20
2009-03-04 11:25:50.797;654.30
2009-03-04 11:25:51.451;655.27
2009-03-04 11:25:52.106;653.32
2009-03-04 11:25:52.760;658.20
2009-03-04 11:25:53.418;658.20
2009-03-04 11:25:54.076;641.60
2009-03-04 11:25:54.718;638.67
2009-03-04 11:25:55.356;631.84
2009-03-04 11:25:55.988;632.81
2009-03-04 11:25:56.621;630.86
2009-03-04 11:25:57.252;652.34
2009-03-04 11:25:57.904;663.09
2009-03-04 11:25:58.567;658.20
2009-03-04 11:25:59.226;654.30
2009-03-04 11:25:59.880;653.32
2009-03-04 11:26:00.533;663.09
2009-03-04 11:26:01.196;675.78
2009-03-04 11:26:01.872;677.73
2009-03-04 11:26:02.550;687.50
2009-03-04 11:26:03.237;694.34
2009-03-04 11:26:03.932;686.52
2009-03-04 11:26:04.618;679.69
2009-03-04 11:26:05.298;691.41
2009-03-04 11:26:05.989;712.89
2009-03-04 11:26:06.702;680.66
2009-03-04 11:26:07.383;676.76
2009-03-04 11:26:08.060;703.13
2009-03-04 11:26:08.763;701.17
2009-03-04 11:26:09.464;708.01
2009-03-04 11:26:10.172;686.52
2009-03-04 11:26:10.858;684.57
2009-03-04 11:26:11.543;700.20
2009-03-04 11:26:12.243;691.41
2009-03-04 11:26:12.935;680.66
2009-03-04 11:26:13.615;686.52
2009-03-04 11:26:14.302;684.57
2009-03-04 11:26:14.986;695.31
2009-03-04 11:26:15.682;689.45
2009-03-04 11:26:16.371;694.34
2009-03-04 11:26:17.065;694.34
2009-03-04 11:26:17.760;691.41
2009-03-04 11:26:18.451;702.15
2009-03-04 11:26:19.153;704.10
2009-03-04 11:26:19.857;689.45
2009-03-04 11:26:20.547;697.27
2009-03-04 11:26:21.244;706.05
2009-03-04 11:26:21.950;699.22
2009-03-04 11:26:22.649;697.27
2009-03-04 11:26:23.347;700.20
2009-03-04 11:26:24.047;682.62
2009-03-04 11:26:24.729;676.76
2009-03-04 11:26:25.406;680.66
2009-03-04 11:26:26.087;670.90
2009-03-04 11:26:26.758;674.80
2009-03-04 11:26:27.433;684.57
2009-03-04 11:26:28.117;715.82
2009-03-04 11:26:28.833;682.62
2009-03-04 11:26:29.516;690.43
2009-03-04 11:26:30.206;707.03
2009-03-04 11:26:30.913;698.24
2009-03-04 11:26:31.611;690.43
2009-03-04 11:26:32.302;701.17
2009-03-04 11:26:33.003;718.75
2009-03-04 11:26:33.722;696.29
2009-03-04 11:26:34.418;707.03
2009-03-04 11:26:35.125;700.20
2009-03-04 11:26:35.825;700.20
2009-03-04 11:26:36.525;708.01
2009-03-04 11:26:37.233;698.24
2009-03-04 11:26:37.932;702.15
2009-03-04 11:26:38.634;711.91
2009-03-04 11:26:39.346;716.80
2009-03-04 11:26:40.062;706.05
2009-03-04 11:26:40.769;699.22
2009-03-04 11:26:41.468;696.29
2009-03-04 11:26:42.164;686.52
2009-03-04 11:26:42.851;698.24
2009-03-04 11:26:43.549;710.94
2009-03-04 11:26:44.260;698.24
2009-03-04 11:26:44.958;727.54
2009-03-04 11:26:45.686;744.14
2009-03-04 11:26:46.430;723.63
2009-03-04 11:26:47.153;713.87
2009-03-04 11:26:47.867;695.31
2009-03-04 11:26:48.562;692.38
2009-03-04 11:26:49.255;680.66
2009-03-04 11:26:49.936;680.66
2009-03-04 11:26:50.616;683.59
2009-03-04 11:26:51.300;682.62
2009-03-04 11:26:51.982;681.64
2009-03-04 11:26:52.664;692.38
2009-03-04 11:26:53.356;687.50
2009-03-04 11:26:54.044;683.59
2009-03-04 11:26:54.728;689.45
2009-03-04 11:26:55.417;697.27
2009-03-04 11:26:56.114;710.94
2009-03-04 11:26:56.825;703.13
2009-03-04 11:26:57.528;717.77
2009-03-04 11:26:58.246;703.13
2009-03-04 11:26:58.949;696.29
2009-03-04 11:26:59.646;739.26
2009-03-04 11:27:00.385;765.63
2009-03-04 11:27:01.150;745.12
2009-03-04 11:27:01.896;745.12
2009-03-04 11:27:02.641;740.23
2009-03-04 11:27:03.381;722.66
2009-03-04 11:27:04.104;736.33
2009-03-04 11:27:04.840;739.26
2009-03-04 11:27:05.579;740.23
2009-03-04 11:27:06.319;713.87
2009-03-04 11:27:07.033;723.63
2009-03-04 11:27:07.757;707.03
2009-03-04 11:27:08.464;698.24
2009-03-04 11:27:09.162;685.55
2009-03-04 11:27:09.848;706.05
2009-03-04 11:27:10.554;726.56
2009-03-04 11:27:11.280;709.96
2009-03-04 11:27:11.990;708.01
2009-03-04 11:27:12.698;704.10
2009-03-04 11:27:13.402;697.27
2009-03-04 11:27:14.100;701.17
2009-03-04 11:27:14.801;697.27
2009-03-04 11:27:15.498;708.01
2009-03-04 11:27:16.206;718.75
2009-03-04 11:27:16.925;709.96
2009-03-04 11:27:17.635;703.13
2009-03-04 11:27:18.338;693.36
2009-03-04 11:27:19.031;687.50
2009-03-04 11:27:19.719;686.52
2009-03-04 11:27:20.405;687.50
2009-03-04 11:27:21.093;699.22
2009-03-04 11:27:21.792;712.89
2009-03-04 11:27:22.505;710.94
2009-03-04 11:27:23.216;726.56
2009-03-04 11:27:23.942;719.73
2009-03-04 11:27:24.662;712.89
2009-03-04 11:27:25.375;711.91
2009-03-04 11:27:26.087;698.24
2009-03-04 11:27:26.785;694.34
2009-03-04 11:27:27.479;707.03
2009-03-04 11:27:28.187;706.05
2009-03-04 11:27:28.893;707.03
2009-03-04 11:27:29.600;710.94
2009-03-04 11:27:30.311;692.38
2009-03-04 11:27:31.003;703.13
2009-03-04 11:27:31.706;721.68
2009-03-04 11:27:32.428;713.87
2009-03-04 11:27:33.142;719.73
2009-03-04 11:27:33.861;719.73
2009-03-04 11:27:34.581;716.80
2009-03-04 11:27:35.298;710.94
2009-03-04 11:27:36.009;715.82
2009-03-04 11:27:36.725;709.96
2009-03-04 11:27:37.435;718.75
2009-03-04 11:27:38.153;718.75
2009-03-04 11:27:38.872;713.87
2009-03-04 11:27:39.586;712.89
2009-03-04 11:27:40.299;695.31
2009-03-04 11:27:40.994;670.90
2009-03-04 11:27:41.665;671.88
2009-03-04 11:27:42.337;659.18
2009-03-04 11:27:42.996;654.30
2009-03-04 11:27:43.650;647.46
2009-03-04 11:27:44.298;644.53
2009-03-04 11:27:44.942;651.37
2009-03-04 11:27:45.594;659.18
2009-03-04 11:27:46.253;660.16
2009-03-04 11:27:46.913;661.13
2009-03-04 11:27:47.574;668.95
2009-03-04 11:27:48.243;659.18
2009-03-04 11:27:48.902;663.09
2009-03-04 11:27:49.565;676.76
2009-03-04 11:27:50.242;669.92
2009-03-04 11:27:50.912;675.78
2009-03-04 11:27:51.588;675.78
2009-03-04 11:27:52.264;668.95
2009-03-04 11:27:52.933;677.73
2009-03-04 11:27:53.610;677.73
2009-03-04 11:27:54.288;678.71
2009-03-04 11:27:54.967;677.73
2009-03-04 11:27:55.645;700.20
2009-03-04 11:27:56.345;711.91
2009-03-04 11:27:57.057;690.43
2009-03-04 11:27:57.747;687.50
2009-03-04 11:27:58.435;680.66
2009-03-04 11:27:59.115;687.50
2009-03-04 11:27:59.803;692.38
2009-03-04 11:28:00.495;713.87
2009-03-04 11:28:01.209;731.45
2009-03-04 11:28:01.940;734.38
2009-03-04 11:28:02.675;714.84
2009-03-04 11:28:03.390;728.52
2009-03-04 11:28:04.118;772.46
2009-03-04 11:28:04.891;768.55
2009-03-04 11:28:05.659;795.90
2009-03-04 11:28:06.455;798.83
2009-03-04 11:28:07.254;772.46
2009-03-04 11:28:08.026;752.93
2009-03-04 11:28:08.779;715.82
2009-03-04 11:28:09.495;712.89
2009-03-04 11:28:10.208;713.87
2009-03-04 11:28:10.922;716.80
2009-03-04 11:28:11.639;713.87
2009-03-04 11:28:12.353;727.54
2009-03-04 11:28:13.080;723.63
2009-03-04 11:28:13.804;707.03
2009-03-04 11:28:14.511;710.94
2009-03-04 11:28:15.222;709.96
2009-03-04 11:28:15.932;701.17
2009-03-04 11:28:16.633;692.38
2009-03-04 11:28:17.325;700.20
2009-03-04 11:28:18.025;700.20
2009-03-04 11:28:18.726;710.94
2009-03-04 11:28:19.437;718.75
2009-03-04 11:28:20.155;722.66
2009-03-04 11:28:20.878;740.23
2009-03-04 11:28:21.618;740.23
2009-03-04 11:28:22.358;753.91
2009-03-04 11:28:23.112;824.22
2009-03-04 11:28:23.937;811.52
2009-03-04 11:28:24.748;751.95
2009-03-04 11:28:25.500;732.42
2009-03-04 11:28:26.232;718.75
2009-03-04 11:28:26.951;706.05
2009-03-04 11:28:27.657;699.22
2009-03-04 11:28:28.356;725.59
2009-03-04 11:28:29.082;765.63
2009-03-04 11:28:29.848;768.55
2009-03-04 11:28:30.616;794.92
2009-03-04 11:28:31.411;791.99
2009-03-04 11:28:32.203;756.84
2009-03-04 11:28:32.960;776.37
2009-03-04 11:28:33.736;793.95
2009-03-04 11:28:34.530;775.39
2009-03-04 11:28:35.306;809.57
2009-03-04 11:28:36.115;869.14
2009-03-04 11:28:36.984;831.05
2009-03-04 11:28:37.815;824.22
2009-03-04 11:28:38.640;803.71
2009-03-04 11:28:39.443;775.39
2009-03-04 11:28:40.219;772.46
2009-03-04 11:28:40.991;757.81
2009-03-04 11:28:41.749;751.95
2009-03-04 11:28:42.501;731.45
2009-03-04 11:28:43.232;701.17
2009-03-04 11:28:43.934;727.54
2009-03-04 11:28:44.661;753.91
2009-03-04 11:28:45.415;786.13
2009-03-04 11:28:46.201;775.39
2009-03-04 11:28:46.977;767.58
2009-03-04 11:28:47.744;769.53
2009-03-04 11:28:48.514;779.30
2009-03-04 11:28:49.293;791.99
2009-03-04 11:28:50.085;783.20
2009-03-04 11:28:50.868;783.20
2009-03-04 11:28:51.651;783.20
2009-03-04 11:28:52.435;766.60
2009-03-04 11:28:53.201;770.51
2009-03-04 11:28:53.972;761.72
2009-03-04 11:28:54.733;727.54
2009-03-04 11:28:55.461;699.22
2009-03-04 11:28:56.160;702.15
2009-03-04 11:28:56.862;700.20
2009-03-04 11:28:57.562;686.52
2009-03-04 11:28:58.249;689.45
2009-03-04 11:28:58.938;695.31
2009-03-04 11:28:59.634;735.35
2009-03-04 11:29:00.369;756.84
2009-03-04 11:29:01.126;761.72
2009-03-04 11:29:01.888;767.58
2009-03-04 11:29:02.655;780.27
2009-03-04 11:29:03.436;784.18
2009-03-04 11:29:04.220;770.51
2009-03-04 11:29:04.990;770.51
2009-03-04 11:29:05.761;777.34
2009-03-04 11:29:06.538;764.65
2009-03-04 11:29:07.303;771.48
2009-03-04 11:29:08.074;769.53
2009-03-04 11:29:08.844;763.67
2009-03-04 11:29:09.607;785.16
2009-03-04 11:29:10.393;768.55
2009-03-04 11:29:11.161;769.53
2009-03-04 11:29:11.931;762.70
2009-03-04 11:29:12.693;768.55
2009-03-04 11:29:13.462;792.97
2009-03-04 11:29:14.255;764.65
2009-03-04 11:29:15.020;770.51
2009-03-04 11:29:15.790;757.81
2009-03-04 11:29:16.548;772.46
2009-03-04 11:29:17.320;773.44
2009-03-04 11:29:18.094;755.86
2009-03-04 11:29:18.850;762.70
2009-03-04 11:29:19.612;764.65
2009-03-04 11:29:20.377;754.88
2009-03-04 11:29:21.132;772.46
2009-03-04 11:29:21.904;768.55
2009-03-04 11:29:22.673;812.50
2009-03-04 11:29:23.485;789.06
2009-03-04 11:29:24.274;750.00
2009-03-04 11:29:25.024;738.28
2009-03-04 11:29:25.763;715.82
2009-03-04 11:29:26.479;726.56
2009-03-04 11:29:27.205;714.84
2009-03-04 11:29:27.920;724.61
2009-03-04 11:29:28.645;723.63
2009-03-04 11:29:29.368;737.30
2009-03-04 11:29:30.105;751.95
2009-03-04 11:29:30.857;737.30
2009-03-04 11:29:31.595;730.47
2009-03-04 11:29:32.325;700.20
2009-03-04 11:29:33.025;679.69
2009-03-04 11:29:33.705;670.90
2009-03-04 11:29:34.376;667.97
2009-03-04 11:29:35.044;654.30
2009-03-04 11:29:35.698;652.34
2009-03-04 11:29:36.351;640.63
2009-03-04 11:29:36.991;641.60
2009-03-04 11:29:37.633;641.60
2009-03-04 11:29:38.274;632.81
2009-03-04 11:29:38.907;622.07
2009-03-04 11:29:39.529;625.00
2009-03-04 11:29:40.154;620.12
2009-03-04 11:29:40.774;612.30
2009-03-04 11:29:41.387;612.30
2009-03-04 11:29:41.999;609.38
2009-03-04 11:29:42.608;601.56
2009-03-04 11:29:43.210;595.70
2009-03-04 11:29:43.806;590.82
2009-03-04 11:29:44.396;587.89
2009-03-04 11:29:44.984;594.73
2009-03-04 11:29:45.579;605.47
2009-03-04 11:29:46.185;629.88
2009-03-04 11:29:46.814;682.62
2009-03-04 11:29:47.497;715.82
2009-03-04 11:29:48.213;712.89
2009-03-04 11:29:48.926;673.83
2009-03-04 11:29:49.600;646.48
2009-03-04 11:29:50.246;653.32
2009-03-04 11:29:50.899;648.44
2009-03-04 11:29:51.548;675.78
2009-03-04 11:29:52.224;694.34
2009-03-04 11:29:52.918;694.34
2009-03-04 11:29:53.612;695.31
2009-03-04 11:29:54.308;695.31
2009-03-04 11:29:55.003;681.64
2009-03-04 11:29:55.685;676.76
2009-03-04 11:29:56.361;679.69
2009-03-04 11:29:57.041;682.62
2009-03-04 11:29:57.724;666.02
2009-03-04 11:29:58.390;662.11
2009-03-04 11:29:59.052;673.83
2009-03-04 11:29:59.726;678.71
2009-03-04 11:30:00.404;664.06
2009-03-04 11:30:01.068;664.06
2009-03-04 11:30:01.732;661.13
2009-03-04 11:30:02.394;646.48
2009-03-04 11:30:03.040;650.39
2009-03-04 11:30:03.690;656.25
2009-03-04 11:30:04.347;650.39
2009-03-04 11:30:04.997;641.60
2009-03-04 11:30:05.639;652.34
2009-03-04 11:30:06.291;661.13
2009-03-04 11:30:06.952;662.11
2009-03-04 11:30:07.614;655.27
2009-03-04 11:30:08.270;661.13
2009-03-04 11:30:08.931;668.95
2009-03-04 11:30:09.600;655.27
2009-03-04 11:30:10.255;637.70
2009-03-04 11:30:10.893;630.86
2009-03-04 11:30:11.523;615.23
2009-03-04 11:30:12.139;615.23
2009-03-04 11:30:12.754;616.21
2009-03-04 11:30:13.370;619.14
2009-03-04 11:30:13.989;628.91
2009-03-04 11:30:14.618;639.65
2009-03-04 11:30:15.258;640.63
2009-03-04 11:30:15.898;637.70
2009-03-04 11:30:16.536;645.51
2009-03-04 11:30:17.182;647.46
2009-03-04 11:30:17.829;648.44
2009-03-04 11:30:18.478;634.77
2009-03-04 11:30:19.112;637.70
2009-03-04 11:30:19.750;650.39
2009-03-04 11:30:20.400;648.44
2009-03-04 11:30:21.049;635.74
2009-03-04 11:30:21.685;642.58
2009-03-04 11:30:22.327;647.46
2009-03-04 11:30:22.975;636.72
2009-03-04 11:30:23.611;643.55
2009-03-04 11:30:24.255;648.44
2009-03-04 11:30:24.903;641.60
2009-03-04 11:30:25.545;630.86
2009-03-04 11:30:26.176;645.51
2009-03-04 11:30:26.821;652.34
2009-03-04 11:30:27.474;644.53
2009-03-04 11:30:28.118;637.70
2009-03-04 11:30:28.756;635.74
2009-03-04 11:30:29.392;623.05
2009-03-04 11:30:30.015;618.16
2009-03-04 11:30:30.633;612.30
